Entity,Year,Combustibles fósiles (TWh),Nuclear (TWh),Geotérmica/Biomasa (TWh),Solar (TWh),Eólica (TWh),Hidroeléctrica (TWh)
Sweden,1972,16.219,1.465,0.226,0.0,0.0,53.743
Sweden,1973,15.678,2.111,0.399,0.0,0.0,59.872
Sweden,1974,15.434,2.054,0.357,0.0,0.0,57.265
Sweden,1975,10.625,11.969,0.31,0.0,0.0,57.648
Sweden,1976,15.213,15.993,0.354,0.0,0.0,54.832
Sweden,1977,16.221,19.913,0.36,0.0,0.0,53.495
Sweden,1978,11.074,23.781,0.276,0.0,0.0,57.753
Sweden,1979,12.6,21.039,0.347,0.0,0.0,61.08
Sweden,1980,10.181,26.488,0.721,0.0,0.0,58.868
Sweden,1981,4.46,37.679,0.921,0.0,0.0,59.753
Sweden,1982,4.36,39.045,1.002,0.0,0.0,55.066
Sweden,1983,2.841,41.004,1.447,0.0,0.003,63.544
Sweden,1984,2.542,50.926,1.848,0.0,0.005,67.906
Sweden,1985,5.144,58.561,1.802,0.0,0.006,70.988
Sweden,1986,5.166,69.951,1.98,0.0,0.006,60.933
Sweden,1987,4.715,67.385,1.959,0.0,0.006,71.854
Sweden,1988,4.227,69.424,2.041,0.0,0.005,69.883
Sweden,1989,3.25,65.603,2.189,0.0,0.005,71.75
Sweden,1990,3.285,68.185,1.943,0.0,0.006,72.509
Sweden,1991,5.039,76.761,1.86,0.0,0.013,63.249
Sweden,1992,5.956,63.544,2.01,0.0,0.031,74.364
Sweden,1993,6.916,61.395,2.171,0.001,0.052,74.647
Sweden,1994,8.088,73.156,2.229,0.001,0.075,59.097
Sweden,1995,7.732,69.935,2.354,0.001,0.105,68.096
Sweden,1996,12.276,74.274,2.118,0.001,0.144,51.74
Sweden,1997,7.183,69.928,2.773,0.001,0.203,69.056
Sweden,1998,6.848,73.583,2.78,0.001,0.308,74.743
Sweden,1999,6.718,73.188,2.697,0.001,0.358,71.691
Sweden,2000,4.531,57.316,4.098,0.001,0.457,78.584
Sweden,2001,5.921,72.109,3.777,0.002,0.482,79.061
Sweden,2002,7.18,68.111,4.175,0.002,0.608,66.358
Sweden,2003,8.907,67.415,4.51,0.002,0.679,53.54
Sweden,2004,5.213,77.486,7.201,0.002,0.85,60.588
Sweden,2005,3.89,72.377,7.491,0.002,0.949,72.692
Sweden,2006,4.242,66.977,8.359,0.002,0.987,61.638
Sweden,2007,3.606,66.969,9.836,0.003,1.43,66.163
Sweden,2008,3.711,63.889,10.337,0.004,1.996,68.997
Sweden,2009,3.878,52.173,11.46,0.007,2.485,65.414
Sweden,2010,7.326,57.828,12.192,0.009,3.502,66.398
Sweden,2011,4.398,60.475,11.536,0.013,6.078,67.064
Sweden,2012,2.932,64.037,12.194,0.019,7.165,78.939
Sweden,2013,2.693,66.457,11.45,0.035,9.842,61.361
Sweden,2014,1.811,64.877,10.696,0.047,11.234,63.763
Sweden,2015,1.938,56.348,10.765,0.097,16.268,75.312
Sweden,2016,2.072,63.101,11.488078,0.143,15.479,62.018
Sweden,2017,1.79,65.696,12.076,0.23,17.609,64.964
Sweden,2018,2.089,68.549,11.913,0.391,16.623,62.05
Sweden,2019,1.684,66.13,13.036,0.663,19.847,65.207
Sweden,2020,0.897,49.198,11.177,1.035,27.526,72.141
Sweden,2021,1.375,52.965,13.329401,1.449,27.306503,71.458435
Sweden,2022,1.254,51.944,0.0,0.0,0.0,0.0
Switzerland,1965,0.0,0.0,0.0,0.0,0.0,24.097282
Switzerland,1966,0.0,0.0,0.0,0.0,0.0,27.518608
Switzerland,1967,0.0,0.0,0.0,0.0,0.0,29.850212
Switzerland,1968,0.0,0.0,0.0,0.0,0.0,29.515339
Switzerland,1969,0.0,0.0,0.0,0.0,0.0,28.24513
Switzerland,1970,0.0,0.0,0.0,0.0,0.0,29.172628
Switzerland,1971,2.915,1.391,0.0,0.0,0.0,29.043726
Switzerland,1972,3.57,3.84,0.0,0.0,0.0,24.234034
Switzerland,1973,2.604,6.31,0.0,0.0,0.0,26.586607
Switzerland,1974,2.265,7.067,0.0,0.0,0.0,27.850393
Switzerland,1975,1.743,7.761,0.0,0.0,0.0,32.23579
Switzerland,1976,2.202,7.939,0.0,0.0,0.0,25.849403
Switzerland,1977,2.017,8.114,0.0,0.0,0.0,34.88988
Switzerland,1978,1.875,8.395,0.098,0.0,0.0,31.560526
Switzerland,1979,1.814,11.805,0.287,0.0,0.0,29.68438
Switzerland,1980,0.851,14.346,0.173,0.0,0.0,33.447933
Switzerland,1981,0.587,15.33,0.436,0.0,0.0,35.12508
Switzerland,1982,0.652,15.133,0.39,0.0,0.0,35.971413
Switzerland,1983,0.669,15.71,0.396,0.0,0.0,35.06285
Switzerland,1984,0.577,18.44,0.369,0.0,0.0,29.893864
Switzerland,1985,0.565,22.558,0.365,0.0,0.0,32.05207
Switzerland,1986,0.6,22.581,0.458,0.0,0.0,32.90528
Switzerland,1987,0.61,23.003,0.511,0.0,0.0,34.674698
Switzerland,1988,0.582,22.792,0.513,0.0,0.0,35.79507
Switzerland,1989,0.612,22.836,0.529,0.0,0.0,29.77493
Switzerland,1990,0.751752,23.636,0.438,0.001,0.0,29.797848
Switzerland,1991,1.024461,22.953,0.436,0.002,0.0,32.080162
Switzerland,1992,1.236529,23.448,0.485,0.003,0.0,32.703655
Switzerland,1993,0.8147329999999999,23.351,0.491,0.004,0.0,35.781193
Switzerland,1994,0.9359400000000001,24.363,0.55,0.005,0.0,39.072556
Switzerland,1995,1.0880260000000002,24.895,0.574,0.006,0.0,35.171566
Switzerland,1996,1.1825350000000001,25.142,0.614,0.007,0.001,28.74798
Switzerland,1997,1.148781,25.409,0.658,0.007,0.002,34.046455
Switzerland,1998,1.490578,25.83,0.689,0.008,0.003,33.475414
Switzerland,1999,1.198477,25.83,0.749,0.01,0.003,40.008263
Switzerland,2000,1.083835,26.446,0.833,0.011,0.003,36.837334
Switzerland,2001,1.09262,26.811,0.876,0.013,0.004,41.32288
Switzerland,2002,1.115815,27.234,0.909,0.015,0.005,35.171818
Switzerland,2003,1.17046,27.487,0.93,0.018,0.005,34.76713
Switzerland,2004,1.145952,26.958,0.97,0.018,0.006,33.751717
Switzerland,2005,1.084099,23.341,1.016,0.021,0.008,31.229898
Switzerland,2006,0.9864310000000001,27.819,1.135,0.024,0.015,30.961859
Switzerland,2007,0.916661,27.925,1.179,0.029,0.016,35.253403
Switzerland,2008,0.8579779999999999,27.7,1.229,0.037,0.019,36.039383
Switzerland,2009,0.815374,27.686,1.229,0.054,0.023,35.72711
Switzerland,2010,1.095134,26.339,1.272,0.094,0.037,36.06428
Switzerland,2011,1.01229,26.71,1.385,0.168,0.07,32.393364
Switzerland,2012,0.963482,25.441,1.527,0.299,0.088,38.60409
Switzerland,2013,0.798986,25.99,1.607,0.5,0.09,38.464718
Switzerland,2014,0.537217,27.557,1.671,0.842,0.101,38.04005
Switzerland,2015,0.6651630000000001,23.089,1.601,1.119,0.11,38.26185
Switzerland,2016,0.892263,21.146,1.725,1.333,0.109,34.62793
Switzerland,2017,0.759196,20.376455,1.838,1.683,0.133,34.095364
Switzerland,2018,0.644898,25.51263,1.811,1.945,0.122,34.60919
Switzerland,2019,0.636783,26.4176,1.862,2.178,0.146,37.63397
Switzerland,2020,0.639261,24.024549999999998,1.968,2.599,0.145,37.463486
Switzerland,2021,0.536976,19.36385,1.9268767,3.0062954,0.14460382,36.356102
Switzerland,2022,0.416264,24.153085,0.0,0.0,0.0,0.0
Taiwan,1965,0.0,0.0,0.0,0.0,0.0,2.586
Taiwan,1966,0.0,0.0,0.0,0.0,0.0,2.661
Taiwan,1967,0.0,0.0,0.0,0.0,0.0,2.634
Taiwan,1968,0.0,0.0,0.0,0.0,0.0,3.864
Taiwan,1969,0.0,0.0,0.0,0.0,0.0,3.052
Taiwan,1970,0.0,0.0,0.0,0.0,0.0,2.865
Taiwan,1971,0.0,0.0,0.0,0.0,0.0,3.091
Taiwan,1972,0.0,0.0,0.0,0.0,0.0,3.636
Taiwan,1973,0.0,0.0,0.0,0.0,0.0,3.399
Taiwan,1974,0.0,0.0,0.0,0.0,0.0,4.705
Taiwan,1975,0.0,0.0,0.0,0.0,0.0,5.261
Taiwan,1976,0.0,0.0,0.0,0.0,0.0,4.282
Taiwan,1977,0.0,0.0,0.0,0.0,0.0,4.023
Taiwan,1978,0.0,0.0,0.0,0.0,0.0,4.966
Taiwan,1979,0.0,0.0,0.0,0.0,0.0,4.567
Taiwan,1980,0.0,0.0,0.0,0.0,0.0,2.926
Taiwan,1981,0.0,0.0,0.0,0.0,0.0,4.791
Taiwan,1982,0.0,0.0,0.00828249,0.0,0.0,4.7812243
Taiwan,1983,0.0,0.0,0.004545145,0.0,0.0,4.98775
Taiwan,1984,0.0,0.0,0.00350599,0.0,0.0,4.385302
Taiwan,1985,0.0,0.0,0.00295588,0.0,0.0,6.0011296
Taiwan,1986,0.0,0.0,0.0045321,0.0,0.0,6.1299214
Taiwan,1987,0.0,0.0,0.0028272,0.0,0.0,5.508951
Taiwan,1988,0.0,0.0,0.00310436,0.0,0.0,4.673866
Taiwan,1989,0.0,0.0,0.19544277,0.0,0.0,4.8634553
Taiwan,1990,0.0,0.0,0.21162774,0.0,0.0,6.38118
Taiwan,1991,0.0,0.0,0.24322364,0.0,0.0,3.8536472
Taiwan,1992,0.0,0.0,0.2616219,0.0,0.0,6.555993
Taiwan,1993,0.0,0.0,0.2327173,0.0,0.0,4.108831
Taiwan,1994,0.0,0.0,0.25695983,0.0,0.0,5.0615253
Taiwan,1995,0.0,0.0,0.3838267,0.0,0.0,4.839462
Taiwan,1996,0.0,0.0,0.46987763,0.0,0.0,4.7430544
Taiwan,1997,0.0,0.0,0.5255885,0.0,0.0,5.2454824
Taiwan,1998,0.0,0.0,0.6072004,0.0,0.0,6.2018576
Taiwan,1999,0.0,0.0,0.7588659,0.0,0.0,5.051025
Taiwan,2000,0.0,0.0,1.0473703,0.00012,0.00138286,4.5599804
Taiwan,2001,0.0,0.0,1.3202769,0.000264,0.012228773,5.0902977
Taiwan,2002,0.0,0.0,1.5993352,0.000348,0.0158796,2.778901
Taiwan,2003,0.0,0.0,1.7726351,0.000461,0.02376162,3.0345163
Taiwan,2004,0.0,0.0,1.8489127,0.000584,0.025252812,3.2098691
Taiwan,2005,0.0,0.0,1.8503994,0.00096,0.09130043,4.0713735
Taiwan,2006,0.0,0.0,1.8496343,0.001457,0.27607474,4.088351
Taiwan,2007,0.0,0.0,1.8839118,0.00218,0.43953452,4.41755
Taiwan,2008,0.0,0.0,1.8168589,0.004473143,0.5882652,4.305105
Taiwan,2009,0.0,0.0,1.7474228,0.009112535,0.78663546,3.7482882
Taiwan,2010,0.0,0.0,1.8338163,0.021727003,1.0263377,4.1941013
Taiwan,2011,0.0,0.0,1.8345631,0.061622538,1.4926766,3.9997265
Taiwan,2012,0.0,0.0,1.8303318,0.15986983,1.4134685,5.669558
Taiwan,2013,0.0,0.0,1.8484012,0.32109624,1.6400076,5.4228897
Taiwan,2014,0.0,0.0,1.912524,0.5287621,1.5004843,4.317862
Taiwan,2015,0.0,0.0,1.9383065,0.85026795,1.5252357,4.470146
Taiwan,2016,0.0,0.0,1.9036957,1.1090046,1.4571018,6.562041
Taiwan,2017,0.0,0.0,1.8582038,1.6674529,1.7224586,5.446815
Taiwan,2018,0.0,0.0,1.9685836,2.71208,1.7071841,4.481584
Taiwan,2019,0.0,0.0,1.9841806,4.0159483,1.8922317,5.544796
Taiwan,2020,0.0,0.0,1.9713054,6.0746737,2.3088717,3.0191524
Taiwan,2021,0.0,0.0,1.980124,7.920296,2.2420712,3.4688082
Thailand,1965,0.0,0.0,0.0,0.0,0.0,0.841
Thailand,1966,0.0,0.0,0.0,0.0,0.0,1.064
Thailand,1967,0.0,0.0,0.0,0.0,0.0,1.368
Thailand,1968,0.0,0.0,0.0,0.0,0.0,1.405
Thailand,1969,0.0,0.0,0.0,0.0,0.0,1.046
Thailand,1970,0.0,0.0,0.0,0.0,0.0,1.787
Thailand,1971,0.0,0.0,0.0,0.0,0.0,2.048
Thailand,1972,0.0,0.0,0.0,0.0,0.0,1.728
Thailand,1973,0.0,0.0,0.0,0.0,0.0,1.88
Thailand,1974,0.0,0.0,0.0,0.0,0.0,2.458
Thailand,1975,0.0,0.0,0.0,0.0,0.0,3.399
Thailand,1976,0.0,0.0,0.0,0.0,0.0,3.637
Thailand,1977,0.0,0.0,0.0,0.0,0.0,3.265
Thailand,1978,0.0,0.0,0.0,0.0,0.0,2.11
Thailand,1979,0.0,0.0,0.0,0.0,0.0,3.263
Thailand,1980,0.0,0.0,0.0,0.0,0.0,1.273
Thailand,1981,0.0,0.0,0.0,0.0,0.0,2.974
Thailand,1982,0.0,0.0,0.0,0.0,0.0,3.836
Thailand,1983,0.0,0.0,0.0,0.0,0.0,3.66
Thailand,1984,0.0,0.0,0.0,0.0,0.0,4.081
Thailand,1985,0.0,0.0,0.0,0.0,0.0,3.691
Thailand,1986,0.0,0.0,0.0,0.0,0.0,5.5317
Thailand,1987,0.0,0.0,0.00492,0.0,0.0,4.05623
Thailand,1988,0.0,0.0,0.03019,0.0,0.0,3.71817
Thailand,1989,0.0,0.0,0.02157,0.0,0.0,5.51221
Thailand,1990,39.2,0.0,0.025009,0.0,0.0,4.90011
Thailand,1991,45.598,0.0,0.029667,0.0,0.0,4.50535
Thailand,1992,52.859,0.0,0.020861,0.0,0.0,4.15894
Thailand,1993,59.704,0.0,0.029429,0.0,0.0,3.612501
Thailand,1994,66.662,0.0,0.05076354,0.0,0.0,4.403602
Thailand,1995,73.082,0.0,0.14274906,0.0,0.0,6.593011
Thailand,1996,81.64,0.0,0.2071208,0.0,0.0,7.215002
Thailand,1997,85.681,0.0,0.27350026,0.0,0.0,7.082
Thailand,1998,84.554,0.0,0.3095111,0.0,0.0,5.088822
Thailand,1999,85.637,0.0,0.4474333,0.0,0.0,3.409668
Thailand,2000,89.44,0.0,0.5268975,0.0,0.0,5.891444
Thailand,2001,95.623,0.0,0.62108785,0.0,0.0,6.174345
Thailand,2002,100.854,0.0,0.7524022,0.0,0.0,7.36694
Thailand,2003,108.531,0.0,1.2314934,0.0,0.0,7.207755
Thailand,2004,118.405,0.0,1.8419179,0.0,0.0,5.896294
Thailand,2005,124.867,0.0,1.856268,0.0,0.0,5.671181
Thailand,2006,129.145,0.0,1.9895779,0.03648,0.000131,7.95005
Thailand,2007,133.704,0.0,2.4194698,0.03876,0.000394,7.961357
Thailand,2008,137.592,0.0,2.1396863,0.03888,0.000482,6.95069
Thailand,2009,138.086,0.0,2.252298,0.0444,0.001,6.965736
Thailand,2010,150.494,0.0,3.3656135,0.05832,0.003924,5.346753
Thailand,2011,143.098,0.0,3.9790473,0.09444,0.005,7.934922
Thailand,2012,151.633,0.0,4.696402,0.498475,0.017179,8.431217
Thailand,2013,156.42,0.0,5.6263814,1.257475,0.351304,5.412084
Thailand,2014,158.035,0.0,6.717463,1.933475,0.396,5.163573
Thailand,2015,163.205,0.0,7.3368325,2.378,0.328,3.760733
Thailand,2016,162.902,0.0,8.816594,3.377,0.345,3.543078
Thailand,2017,156.066451,0.0,9.29357,4.543,1.109,4.687186
Thailand,2018,151.991842,0.0,11.746234,4.537,1.641,7.597013
Thailand,2019,156.97170300000002,0.0,12.587671,5.146,3.67,6.309958
Thailand,2020,149.907649,0.0,11.701059,5.1600986,3.680055,4.539848
Thailand,2021,149.177925,0.0,12.982535,5.242457,3.67,4.539992
Thailand,2022,151.88439300000002,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1965,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1966,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1967,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1968,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1969,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1970,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,1971,0.0,0.0,0.035,0.0,0.0,0.0
Trinidad and Tobago,1972,0.0,0.0,0.035,0.0,0.0,0.0
Trinidad and Tobago,1973,0.0,0.0,0.029,0.0,0.0,0.0
Trinidad and Tobago,1974,0.0,0.0,0.025,0.0,0.0,0.0
Trinidad and Tobago,1975,0.0,0.0,0.023,0.0,0.0,0.0
Trinidad and Tobago,1976,0.0,0.0,0.019,0.0,0.0,0.0
Trinidad and Tobago,1977,0.0,0.0,0.023,0.0,0.0,0.0
Trinidad and Tobago,1978,0.0,0.0,0.029,0.0,0.0,0.0
Trinidad and Tobago,1979,0.0,0.0,0.029,0.0,0.0,0.0
Trinidad and Tobago,1980,0.0,0.0,0.026,0.0,0.0,0.0
Trinidad and Tobago,1981,0.0,0.0,0.019,0.0,0.0,0.0
Trinidad and Tobago,1982,0.0,0.0,0.018,0.0,0.0,0.0
Trinidad and Tobago,1983,0.0,0.0,0.016,0.0,0.0,0.0
Trinidad and Tobago,1984,0.0,0.0,0.013,0.0,0.0,0.0
Trinidad and Tobago,1985,0.0,0.0,0.017,0.0,0.0,0.0
Trinidad and Tobago,1986,0.0,0.0,0.026,0.0,0.0,0.0
Trinidad and Tobago,1987,0.0,0.0,0.031,0.0,0.0,0.0
Trinidad and Tobago,1988,0.0,0.0,0.027,0.0,0.0,0.0
Trinidad and Tobago,1989,0.0,0.0,0.026,0.0,0.0,0.0
Trinidad and Tobago,1990,0.0,0.0,0.031,0.0,0.0,0.0
Trinidad and Tobago,1991,0.0,0.0,0.025,0.0,0.0,0.0
Trinidad and Tobago,1992,0.0,0.0,0.03,0.0,0.0,0.0
Trinidad and Tobago,1993,0.0,0.0,0.028,0.0,0.0,0.0
Trinidad and Tobago,1994,0.0,0.0,0.032,0.0,0.0,0.0
Trinidad and Tobago,1995,0.0,0.0,0.033,0.0,0.0,0.0
Trinidad and Tobago,1996,0.0,0.0,0.017,0.0,0.0,0.0
Trinidad and Tobago,1997,0.0,0.0,0.018,0.0,0.0,0.0
Trinidad and Tobago,1998,0.0,0.0,0.018,0.0,0.0,0.0
Trinidad and Tobago,1999,0.0,0.0,0.018,0.0,0.0,0.0
Trinidad and Tobago,2000,0.0,0.0,0.02,0.000127,0.0,0.0
Trinidad and Tobago,2001,0.0,0.0,0.029,0.000635,0.0,0.0
Trinidad and Tobago,2002,0.0,0.0,0.026,0.000965,0.0,0.0
Trinidad and Tobago,2003,0.0,0.0,0.012,0.001498,0.0,0.0
Trinidad and Tobago,2004,0.0,0.0,0.023,0.002175,0.0,0.0
Trinidad and Tobago,2005,0.0,0.0,0.022,0.002339,0.0,0.0
Trinidad and Tobago,2006,0.0,0.0,0.026,0.002686,0.0,0.0
Trinidad and Tobago,2007,0.0,0.0,0.019,0.002881,0.0,0.0
Trinidad and Tobago,2008,0.0,0.0,0.02,0.00313,0.0,0.0
Trinidad and Tobago,2009,0.0,0.0,0.019,0.003535,0.0,0.0
Trinidad and Tobago,2010,0.0,0.0,0.0,0.004004,0.0,0.0
Trinidad and Tobago,2011,0.0,0.0,0.0,0.004004,0.0,0.0
Trinidad and Tobago,2012,0.0,0.0,0.0,0.004004,0.0,0.0
Trinidad and Tobago,2013,0.0,0.0,0.0,0.004004,0.0,0.0
Trinidad and Tobago,2014,0.0,0.0,0.0,0.004488,0.0,0.0
Trinidad and Tobago,2015,0.0,0.0,0.0,0.005151,0.0,0.0
Trinidad and Tobago,2016,0.0,0.0,0.0,0.005151,0.0,0.0
Trinidad and Tobago,2017,0.0,0.0,0.0,0.005151,0.0,0.0
Trinidad and Tobago,2018,0.0,0.0,0.0,0.004669991,0.0,0.0
Trinidad and Tobago,2019,0.0,0.0,0.0,0.004669991,0.0,0.0
Trinidad and Tobago,2020,0.0,0.0,0.0,0.004683797,0.0,0.0
Trinidad and Tobago,2021,0.0,0.0,0.0,0.004671,0.0,0.0
Turkey,1965,0.0,0.0,0.1,0.0,0.0,2.179
Turkey,1966,0.0,0.0,0.122,0.0,0.0,2.3381
Turkey,1967,0.0,0.0,0.173,0.0,0.0,2.3818
Turkey,1968,0.0,0.0,0.179,0.0,0.0,3.1748
Turkey,1969,0.0,0.0,0.178,0.0,0.0,3.4449
Turkey,1970,0.0,0.0,0.166,0.0,0.0,3.0328
Turkey,1971,0.0,0.0,0.162,0.0,0.0,2.6102
Turkey,1972,0.0,0.0,0.175,0.0,0.0,3.2042
Turkey,1973,0.0,0.0,0.197,0.0,0.0,2.6034
Turkey,1974,0.0,0.0,0.207,0.0,0.0,3.3558
Turkey,1975,0.0,0.0,0.22,0.0,0.0,5.9036
Turkey,1976,0.0,0.0,0.161,0.0,0.0,8.3748
Turkey,1977,0.0,0.0,0.218,0.0,0.0,8.5723
Turkey,1978,0.0,0.0,0.137,0.0,0.0,9.3348
Turkey,1979,0.0,0.0,0.145,0.0,0.0,10.2889
Turkey,1980,0.0,0.0,0.136,0.0,0.0,11.3482
Turkey,1981,0.0,0.0,0.11,0.0,0.0,12.6161
Turkey,1982,0.0,0.0,0.0,0.0,0.0,14.1667
Turkey,1983,0.0,0.0,0.0,0.0,0.0,11.3427
Turkey,1984,0.0,0.0,0.0221,0.0,0.0,13.4263
Turkey,1985,0.0,0.0,0.006,0.0,0.0,12.0449
Turkey,1986,0.0,0.0,0.0436,0.0,0.0,11.8726
Turkey,1987,0.0,0.0,0.0579,0.0,0.0,18.6178
Turkey,1988,0.0,0.0,0.0684,0.0,0.0,28.9496
Turkey,1989,0.0,0.0,0.0626,0.0,0.0,17.9396
Turkey,1990,0.0,0.0,0.0801,0.0,0.0,23.1476
Turkey,1991,0.0,0.0,0.1197,0.0,0.0,22.6833
Turkey,1992,0.0,0.0,0.1167,0.0,0.0,26.568
Turkey,1993,0.0,0.0,0.134,0.0,0.0,33.9509
Turkey,1994,0.0,0.0,0.13,0.0,0.0,30.5859
Turkey,1995,0.0,0.0,0.3083,0.0,0.0,35.5409
Turkey,1996,0.0,0.0,0.2591,0.0,0.0,40.4752
Turkey,1997,0.0,0.0,0.3768,0.0,0.0,39.8161
Turkey,1998,0.0,0.0,0.326,0.0,0.0055,42.229
Turkey,1999,0.0,0.0,0.2139,0.0,0.0205,34.6775
Turkey,2000,0.0,0.0,0.2415,0.0,0.0334,30.8785
Turkey,2001,0.0,0.0,0.2736,0.0,0.0624,24.0099
Turkey,2002,0.0,0.0,0.2346,0.0,0.048,33.6838
Turkey,2003,0.0,0.0,0.1676,0.0,0.0614,35.3295
Turkey,2004,0.0,0.0,0.1692,0.0,0.0577,46.0837
Turkey,2005,0.0,0.0,0.1284,0.0,0.059,39.5605
Turkey,2006,0.0,0.0,0.14785,0.0,0.1305,44.2442
Turkey,2007,0.0,0.0,0.254942,0.0,0.3511,35.8508
Turkey,2008,0.0,0.0,0.304695,0.0,0.8465,33.2698
Turkey,2009,0.0,0.0,0.687389,0.0,1.49537,35.9584
Turkey,2010,0.0,0.0,1.001144,0.0024,2.91643,51.79546
Turkey,2011,0.0,0.0,1.037141,0.002861538,4.7239,52.33856
Turkey,2012,0.0,0.0,1.491272,0.004257787,5.86075,57.86501
Turkey,2013,0.0,0.0,2.242158,0.006784615,7.55745,59.42051
Turkey,2014,0.0,0.0,3.446564,0.0174,8.52005,40.6447
Turkey,2015,0.0,0.0,4.665543,0.19412,11.65247,67.14584
Turkey,2016,0.0,0.0,7.1901,1.0431,15.5171,67.2309
Turkey,2017,0.0,0.0,9.0998,2.8893,17.9038,58.2185
Turkey,2018,0.0,0.0,11.0539,7.7998,19.9492,59.9385
Turkey,2019,0.0,0.0,13.5759,9.2498,21.7307,88.8228
Turkey,2020,0.0,0.0,15.7643,10.9502,24.8282,78.0943
Turkey,2021,0.0,0.0,18.72745,12.833868,31.137426,55.695232
Turkmenistan,1985,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1986,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1987,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1988,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1989,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1990,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1991,0.0,0.0,0.0,0.0,0.0,0.003
Turkmenistan,1992,0.0,0.0,0.0,0.0,0.0,0.0042
Turkmenistan,1993,0.0,0.0,0.0,0.0,0.0,0.005
Turkmenistan,1994,0.0,0.0,0.0,0.0,0.0,0.004
Turkmenistan,1995,0.0,0.0,0.0,0.0,0.0,0.004
Turkmenistan,1996,0.0,0.0,0.0,0.0,0.0,0.005
Turkmenistan,1997,0.0,0.0,0.0,0.0,0.0,0.005
Turkmenistan,1998,0.0,0.0,0.0,0.0,0.0,0.006
Turkmenistan,1999,0.0,0.0,0.0,0.0,0.0,0.005
Turkmenistan,2000,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2001,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2002,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2003,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2004,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2005,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2006,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2007,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2008,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2009,0.0,0.0,0.0,0.0,0.0,0.003154
Turkmenistan,2010,0.0,0.0,0.0,0.0001595,0.0,0.003154
Turkmenistan,2011,0.0,0.0,0.0,0.00045675,0.0,0.003154
Turkmenistan,2012,0.0,0.0,0.0,0.000981432,0.0,0.003154
Turkmenistan,2013,0.0,0.0,0.0,0.00184875,0.0,0.003154
Turkmenistan,2014,0.0,0.0,0.0,0.0031175,0.0,0.003154
Turkmenistan,2015,0.0,0.0,0.0,0.00522,0.0,0.003154
Turkmenistan,2016,0.0,0.0,0.0,0.006979068,0.0,0.003154
Turkmenistan,2017,0.0,0.0,0.0,0.00696,0.0,0.003154
Turkmenistan,2018,0.0,0.0,0.0,0.00696,0.0,0.003154
Turkmenistan,2019,0.0,0.0,0.0,0.00696,0.0,0.003154
Turkmenistan,2020,0.0,0.0,0.0,0.006979068,0.0,0.003162641
Turkmenistan,2021,0.0,0.0,0.0,0.00696,0.0,0.005782333
USSR,1965,0.0,0.0,0.0,0.0,0.0,81.434
USSR,1966,0.0,0.0,0.0,0.0,0.0,91.823
USSR,1967,0.0,0.0,0.0,0.0,0.0,88.571
USSR,1968,0.0,0.0,0.0,0.0,0.0,104.04
USSR,1969,0.0,0.0,0.0,0.0,0.0,115.181
USSR,1970,0.0,0.0,0.0,0.0,0.0,124.377
USSR,1971,0.0,0.0,0.0,0.0,0.0,126.099
USSR,1972,0.0,0.0,0.0,0.0,0.0,122.899
USSR,1973,0.0,0.0,0.0,0.0,0.0,122.345
USSR,1974,0.0,0.0,0.0,0.0,0.0,132.03
USSR,1975,0.0,0.0,0.0,0.0,0.0,125.987
USSR,1976,0.0,0.0,0.0,0.0,0.0,135.735
USSR,1977,0.0,0.0,0.0,0.0,0.0,147.014
USSR,1978,0.0,0.0,0.0,0.0,0.0,169.701
USSR,1979,0.0,0.0,0.0,0.0,0.0,172.023
USSR,1980,0.0,0.0,0.0,0.0,0.0,183.938
USSR,1981,0.0,0.0,0.0,0.0,0.0,186.744
USSR,1982,0.0,0.0,0.0,0.0,0.0,174.677
USSR,1983,0.0,0.0,0.0,0.0,0.0,180.362
USSR,1984,0.0,0.0,0.0,0.0,0.0,202.988
Ukraine,1971,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,1972,0.0,0.0,0.0,0.0,0.0,0.0
